FOOD_NM,INGREDIENTS,TYPE,Quantity
딸기,딸기,후식,27295.441232129302
토마코펜라이스밥,멥쌀(백미)/친환경,밥,86871.10993897004
낙지연포탕,고추(붉은고추(홍고추)),국,37252.69670958138
모듬장조림,간장(양조간장)/친환경,반찬,30878.233069420414
황금향,오렌지,후식,27295.441232129302
동치미,김치(동치미),김치,34157.2024565103
팥시루떡(호박),시루떡(팥시루떡),후식,27295.441232129302
사과당근비트쥬스,주스(과일채소샐러드주스),후식,27295.441232129302
낙지비빔밥/땅콩초고추장,낙지,밥,79709.69166727668
누룽지탕(숭늉),멥쌀(백미)/친환경,국,63162.72360772622
가마보꼬핫바/소스,드레싱(허니머스터드드레싱),후식,27295.441232129302
천혜향,오렌지,후식,27295.441232129302
그릴닭다리바베큐,스테이크(통닭다리스테이크),반찬,16397.790179667103
시금치감자국,감자/껍질제거(깐것),국,36251.82371703825
돌김자반,돌김,반찬,16397.790179667103
한라봉,오렌지,후식,27295.441232129302
돼지갈비떡찜,간장(양조간장),반찬,16945.85117008273
탕평채(한우)묵-수,간장,반찬,18571.600465036965
유부국,"가다랑어/고명용,말린것(건조)",국,48259.58573836437
미니호빵,호빵(동물모양호빵),후식,27295.441232129302
마시는요구르트1,발효유(액상요구르트),후식,41508.907688836836
강낭콩밥,강낭콩,밥,79709.69166727668
닭윙데리야끼소스구이,간장(양조간장),반찬,16945.85117008273
감귤쥬스1,주스(감귤주스),후식,27295.441232129302
치즈샐러드(카프레제),다채(그린비타민)싹/친환경,후식,34677.13686648993
포크커틀렛/소스,달걀(난백),반찬,9577.335253789577
사골떡국(한우),김가루,국,37599.81763583613
렌틸콩카레라이스-밥빼고,감자/껍질제거(깐것),밥,77097.2177976899
초코와플,분말(설탕분말),후식,27295.441232129302
사골우거지국(한우),고추장,국,40114.47999586797
돈육두루치기,간장(양조간장),반찬,16945.85117008273
설렁탕(한우)/소면,국수,국,37599.81763583613
가자미살구이,"가자미/강정용,순살",반찬,16397.790179667103
소고기메추리알장조림,간장/장아찌용,반찬,18571.600465036965
쫄면무침,고추장,반찬,22665.312893535363
우리쌀찹쌀약과,약과,후식,27295.441232129302
나물비빔밥/더덕볶음고추장,간장(재래간장),밥,65849.23715329365
실파국,간장(재래간장),국,48921.23898877593
대두핫도그(50),콩기름(대두유),반찬,16880.09770074522
팥밥,멥쌀(백미),밥,133715.50784673748
근대된장국(건새우),고추장,국,40114.47999586797
달래오이무침,고추장,반찬,22665.312893535363
돈육목살스테이크,돈가스소스,반찬,16397.790179667103
퀴노아밥,멥쌀(백미),밥,133715.50784673748
황태채국,간장(재래간장),국,48921.23898877593
수육(당귀)풍,당귀뿌리,반찬,16397.790179667103
바나나1/2,바나나/일반,후식,27295.441232129302
양배추찜/쌈장,고추장,반찬,22665.312893535363
군만두(교자),만두(교자만두),반찬,16397.790179667103
조각서리태콩밥,멥쌀(백미),밥,133715.50784673748
맑은감자국,간장(재래간장),국,48921.23898877593
양념닭강정,간장,반찬,18571.600465036965
대구맑은탕,간장(재래간장),반찬,24447.48592604356
우리밀한라봉롤케이크,케이크(롤케이크),반찬,13357.020887033126
들깨수제비국(들깨가루),감자/껍질제거(깐것),국,36251.82371703825
볶음김치,고추장,김치,35921.75865026211
뼈없는감자탕,감자/껍질제거(깐것),국,36251.82371703825
두부비름나물무침(간장),간장(재래간장),반찬,24447.48592604356
아귀탕수(떡),간장,반찬,18571.600465036965
매콤콩나물무침,고춧가루,반찬,25923.107318407638
돼지고기된장볶음,간장,국,43045.353527769345
명인우리밀찹쌀약과,약과,반찬,16397.790179667103
김말이(1개),콩기름(대두유),반찬,16880.09770074522
떡꼬치,고추장,반찬,22665.312893535363
냉이된장국,고추(붉은고추(홍고추)),국,37252.69670958138
수제함박스테이크/소스,간장(양조간장),반찬,16945.85117008273
우리쌀딸기케이크,케이크(딸기케이크),반찬,13357.020887033126
느타리호박볶음,굴소스/국산,반찬,17479.752419832406
닭안심커틀릿/머스터드소스,꿀(아카시아꿀),반찬,16397.790179667103
곤드레나물밥(한우)/양념간장,간장(양조간장),밥,68407.39048985315
팽이미소된장국,다시마(뿌리다시마)/말린것(건조),국,48861.02847907433
삼색계란찜,달걀(난백),반찬,9577.335253789577
자몽주스,주스(자몽주스),후식,27295.441232129302
임연수구이,"생강/국산,껍질제거(깐것)",반찬,18946.63852702449
콩가루쑥국,다시마/말린것(건조),반찬,27080.170724066993
김치전,고추(청양고추),반찬,16080.855969356347
야쿠르트,발효유(드링크요구르트),후식,41726.183624146004
해시라이스,감자/껍질제거(깐것),밥,77097.2177976899
간장소스닭꼬치구이,간장(양조간장)/국산,반찬,16556.958551636944
차돌박이된장찌개(한우),고추(풋고추(청고추)),국,37282.883425525375
양송이미트볼조림,간장/장아찌용,반찬,18571.600465036965
감자샐러드(og),감자/껍질제거(깐것),반찬,15625.396795187407
블루베리산양유요거트(수제),딸기/친환경,반찬,33165.73187218026
순살가자미양념구이,"가자미/껍질제거(깐것),순살",반찬,17240.592818570156
대저토마토,토마토(흑토마토)/친환경,반찬,37041.3273484051
건파래채소볶음밥,감자/껍질제거(깐것),밥,77097.2177976899
크로크무슈,식빵(토스트식빵),반찬,16397.790179667103
딸바라떼,혼합주스(딸기바나나주스),후식,27295.441232129302
쌀국수(국),간장(재래간장),밥,65849.23715329365
올리브오일닭다리구이,"닭고기(다리,북채)",반찬,16414.118598468518
우리밀치즈볼,분말(허니버터맛분말),반찬,16397.790179667103
쌈무,무쌈(블루베리무쌈),반찬,16397.790179667103
참나물건새우된장무침,고춧가루/국산,반찬,20860.51073525693
고구마전,"고구마/껍질제거(깐것),슬라이스",반찬,17240.592818570156
두부해물완자전,달걀(전란)/껍질제거(깐것),반찬,8309.61064116122
돼지갈비김치찌개,간장(재래간장),반찬,24447.48592604356
오징어&브로콜리초회,고추장/전통식품인증,반찬,16102.871389627362
파프리카감자채볶음,감자/껍질제거(깐것),반찬,15625.396795187407
육개장(한우),간장(재래간장),국,48921.23898877593
비엔나케첩볶음,깨(참깨)/볶은것,반찬,16738.63296610205
오이갑장과,간장(양조간장),반찬,16945.85117008273
돈까스소스(과일),물엿,반찬,16397.790179667103
꼬리곰탕(한우),"마늘/껍질제거(깐것),꼭지제거",반찬,15226.237885697512
사과오이무침,고추장,반찬,22665.312893535363
삼치구이,레몬,반찬,16866.58304678555
버섯콩나물밥(양념장),간장(양조간장),반찬,16945.85117008273
캐이준치킨샐러드(완),꿀,반찬,16397.790179667103
김구이(구운김),김(구운김)/무염,반찬,15400.611391556988
칼라꿀떡,떡(꿀떡),반찬,16397.790179667103
치킨마요덮밥(오),간장(양조간장)/국산,밥,56300.51158295167
현미밥(칼슘),기능성찹쌀(칼슘강화),밥,79937.98189384612
머위대된장무침,고추장,반찬,22665.312893535363
고사리토장국(얼갈이배추),고사리/삶은것,국,37390.16781992624
소불고기,간장(양조간장),반찬,16945.85117008273
날치알김치볶음밥(칼슘),감자/껍질제거(깐것),밥,77097.2177976899
부추계란국,간장(재래간장),국,48921.23898877593
종합어묵국(우리쌀),간장(재래간장),국,48921.23898877593
가지무침(간),가지,반찬,16397.790179667103
초코우유,우유(초코우유),후식,27295.441232129302
호박군고구마,고구마(호박고구마)/친환경,후식,34677.13686648993
하이라이스,감자/껍질제거(깐것),밥,77097.2177976899
순살닭튀김,닭고기(다리살),반찬,16414.118598468518
배추김치(식),김치(배추김치),김치,107287.29966076983
사골떡국(한우)주식,김가루,밥,79709.69166727668
아귀튀김,간장(양조간장)/국산,반찬,16556.958551636944
피칸파이,파이(미니메이플피칸),반찬,16397.790179667103
가자미살구이(찹쌀가루),"가자미/강정용,깍둑썰기,순살",반찬,16397.790179667103
찹쌀떡(모찌),떡(찹쌀떡),후식,27295.441232129302
구운삼겹살볶음(고),간장(양조간장)/국산,반찬,16556.958551636944
퀴노아밥(국산),멥쌀(백미),밥,133715.50784673748
종합어묵국,"가다랑어/고명용,말린것(건조)",국,48259.58573836437
구이김,김(구운김)/조미한것,반찬,15956.50129845893
두부부침,달걀(전란),반찬,7941.589728784238
얼갈이배추국,고추장,국,40114.47999586797
우리밀찹쌀약과,약과,후식,27295.441232129302
두부감자국,감자/껍질제거(깐것),국,36251.82371703825
곤드레나물볶음밥(한우),간장(재래간장),밥,65849.23715329365
소고기미역국(한우),간장(재래간장),국,48921.23898877593
북어고추장찌개,간장(재래간장),국,48921.23898877593
우리밀쫄면무침,고추장,반찬,22665.312893535363
오징어찌개,고추(붉은고추(홍고추)),국,37252.69670958138
근대된장무침,고추장,반찬,22665.312893535363
크런치탕수육(완),간장,반찬,18571.600465036965
햄김치찌개1,고추장,국,40114.47999586797
새송이애호박볶음,깨(참깨)/볶은것,반찬,16738.63296610205
갈치살구이,갈치살,반찬,16397.790179667103
조랭이떡국(한우),간장(재래간장),국,48921.23898877593
궁중떡볶이,간장(양조간장)/국산,반찬,16556.958551636944
꽈배기도너츠,꽈배기/생지,후식,27156.13642624471
만두피자구이,당근/국산,반찬,26638.328257426758
천도복숭아1/4,복숭아(천도)/일반,후식,27295.441232129302
돼지고기된장불고기,간장(양조간장)/국산,반찬,16556.958551636944
방울토마토,토마토(방울토마토(체리토마토))/일반,후식,27361.631149721594
들깨떡국(한우),김가루,국,37599.81763583613
돼지갈비구이(오븐),간장(양조간장)/국산,반찬,16556.958551636944
육전(돈등심),깨(참깨)/볶은것,반찬,16738.63296610205
버섯잡채(한우),간장,반찬,18571.600465036965
오리불고기(들깨),간장(양조간장)/국산,반찬,16556.958551636944
해물굴소스볶음밥,굴소스,국,37599.81763583613
자장밥2,감자/껍질제거(깐것),밥,77097.2177976899
애호박된장찌개,감자/껍질제거(깐것),국,36251.82371703825
삼치우리쌀강정,간장(양조간장)/국산,반찬,16556.958551636944
크림떡볶이,"고추(풋고추(청고추,재래종))",반찬,16080.855969356347
느타리시금치무침,간장(재래간장),반찬,24447.48592604356
홍메기살강정,고추장,반찬,22665.312893535363
마늘쫑멸치볶음,간장(양조간장)/국산,반찬,16556.958551636944
김말이(2개),콩기름(대두유),반찬,16880.09770074522
삼색나물무침2,간장(재래간장),반찬,24447.48592604356
닭고기떡강정,간장,반찬,18571.600465036965
해물칼국수-국,간장(재래간장),국,48921.23898877593
시래기볶음,간장(재래간장),반찬,24447.48592604356
돈육메추리알장조림,간장(양조간장)/국산,바,29365.462412256333
얼갈이배추무침,고추장,반찬,22665.312893535363
매콤닭봉구이,간장(양조간장)/국산,반찬,16556.958551636944
양송이스프,감자/껍질제거(깐것),국,36251.82371703825
비프커틀렛/소스,달걀(난백),반찬,9577.335253789577
토마토소스스파게티,당근,밥,89468.92476920386
버섯전골(한우),간장(재래간장),국,48921.23898877593
두부미트볼조림,깨(참깨)/볶은것,반찬,16738.63296610205
청포묵김무침,김가루,반찬,16397.790179667103
찰수수밥,멥쌀(백미),밥,133715.50784673748
삼치데리야끼소스구이(쌀),간장(양조간장)/국산,반찬,16556.958551636944
가지무침,가지,반찬,16397.790179667103
마시는요구르트2,발효유(드링크요구르트)/사과맛,후식,41726.183624146004
허브포크커틀렛/소스,달걀(난백),반찬,9577.335253789577
오이맛살무침,깨(참깨)/볶은것,반찬,16738.63296610205
딸기롤케이크,케이크(롤케이크),후식,24171.646090295915
수삼닭강정(간장),간장(양조간장)/국산,반찬,16556.958551636944
삼치카레구이,레몬,반찬,16866.58304678555
들기름미역국,간장(재래간장),국,48921.23898877593
가자미살튀김(빵가루+크리미소스,가자미살/강정용,반찬,16397.790179667103
라이스탕수육(완),간장,반찬,18571.600465036965
소고기토란국(한우),간장(재래간장),반찬,24447.48592604356
삼색나물무침3,간장(재래간장),반찬,24447.48592604356
건새우얼갈이된장국(데친),다시마/말린것(건조),반찬,27080.170724066993
양념닭강정(라이스볼),간장,반찬,18571.600465036965
근대된장국(다시마),고추장,국,40114.47999586797
시금치두부무침,간장(재래간장),반찬,24447.48592604356
홍메기살강정(우리쌀),고추장,반찬,22665.312893535363
연근샐러드,깨(검정깨(흑임자))/국산,반찬,17479.752419832406
멘츠까스/브라운소스,돈가스(햄버그돈가스),반찬,16397.790179667103
김주먹밥(부식),게맛살(영양강화),밥,79709.69166727668
새우튀김쌀우동(주식),"가다랑어/고명용,말린것(건조)",밥,85619.72759605729
아귀탕수(국산),간장,반찬,18571.600465036965
흑임자연근감자전,감자/껍질제거(깐것),반찬,15625.396795187407
매콤수비드연어조림,양파,반찬,11895.382785516169
녹두밥,녹두,밥,79709.69166727668
더덕오이생채,고추장,반찬,22665.312893535363
돈육쌀강정(우리쌀),간장,반찬,18571.600465036965
여유밥,멥쌀(백미)/일반,밥,117700.9166078789
잔치쌀국수(주식),간장(재래간장),밥,65849.23715329365
고구마줄기무침,고구마줄기/삶은것,반찬,17130.735138794866
대구강정,간장,반찬,18571.600465036965
두부부침/양념장,간장(양조간장)/국산,반찬,16556.958551636944
미트볼케첩조림,깨(참깨)/볶은것,반찬,16738.63296610205
렌틸콩밥,렌틸콩(레드렌틸콩),밥,79709.69166727668
